Date,Pot,SubPot,EC,pH,Leaves Count,Longest Leaf,Plant Height(mm),Image link,,is it date
11/9/2023,1,1,12.1,7.4,4,5,18,,,TRUE
11/9/2023,1,2,12.1,7.4,4,5,14,,,TRUE
11/9/2023,1,3,12.1,7.4,4,4,9,,,TRUE
11/9/2023,1,4,12.1,7.4,4,8,17,,,TRUE
11/9/2023,1,5,12.1,7.4,4,3,12,,,TRUE
11/9/2023,1,6,12.1,7.4,4,9,18,,,TRUE
11/9/2023,1,7,12.1,7.4,5,13,26,,,TRUE
11/9/2023,1,8,12.1,7.4,4,6,17,,,TRUE
11/9/2023,1,9,12.1,7.4,4,8,21,,,TRUE
11/9/2023,1,10,12.1,7.4,4,5,18,,,TRUE
11/9/2023,1,11,12.1,7.4,3,2,10,,,TRUE
11/9/2023,1,12,12.1,7.4,4,5,18,,,TRUE
11/9/2023,1,13,12.1,7.4,4,7,16,,,TRUE
11/9/2023,1,14,12.1,7.4,4,6,20,,,TRUE
11/9/2023,1,15,12.1,7.4,5,10,24,,,TRUE
11/9/2023,1,16,12.1,7.4,5,7,20,,,TRUE
11/9/2023,1,17,12.1,7.4,4,5,14,,,TRUE
11/9/2023,1,18,12.1,7.4,4,1,8,,,TRUE
11/9/2023,1,19,12.1,7.4,4,4,11,,,TRUE
11/9/2023,1,20,12.1,7.4,4,9,21,,,TRUE
11/9/2023,1,21,12.1,7.4,3,5,16,,,TRUE
11/9/2023,1,22,12.1,7.4,4,9,20,,,TRUE
11/9/2023,1,23,12.1,7.4,4,11,21,,,TRUE
11/9/2023,1,24,12.1,7.4,4,6,17,,,TRUE
11/9/2023,1,25,12.1,7.4,4,6,17,,,TRUE
11/9/2023,1,26,12.1,7.4,4,6,11,,,TRUE
11/9/2023,1,27,12.1,7.4,4,3,8,,,TRUE
11/9/2023,1,28,12.1,7.4,4,8,18,,,TRUE
11/9/2023,1,29,12.1,7.4,5,3,9,,,TRUE
11/9/2023,1,30,12.1,7.4,4,7,17,,,TRUE
11/9/2023,1,31,12.1,7.4,5,9,24,,,TRUE
11/9/2023,1,32,12.1,7.4,4,8,20,,,TRUE
11/9/2023,1,33,12.1,7.4,4,11,23,,,TRUE
11/9/2023,1,34,12.1,7.4,4,10,25,,,TRUE
11/9/2023,1,35,12.1,7.4,4,6,17,,,TRUE
11/9/2023,1,36,12.1,7.4,3,4,10,,,TRUE
11/9/2023,1,37,12.1,7.4,5,5,14,,,TRUE
11/9/2023,1,38,12.1,7.4,5,9,19,,,TRUE
11/9/2023,1,39,12.1,7.4,4,7,16,,,TRUE
11/9/2023,1,40,12.1,7.4,4,7,19,,,TRUE
11/9/2023,2,1,28,6.2,3,6,10,,,TRUE
11/9/2023,2,2,28,6.2,3,6,10,,,TRUE
11/9/2023,2,3,28,6.2,4,7,14,,,TRUE
11/9/2023,2,4,28,6.2,3,9,14,,,TRUE
11/9/2023,2,5,28,6.2,4,5,5,,,TRUE
11/9/2023,2,6,28,6.2,4,10,17,,,TRUE
11/9/2023,2,7,28,6.2,3,9,15,,,TRUE
11/9/2023,2,8,28,6.2,4,16,23,,,TRUE
11/9/2023,2,9,28,6.2,3,2,8,,,TRUE
11/9/2023,2,10,28,6.2,3,4,6,,,TRUE
11/9/2023,2,11,28,6.2,4,5,10,,,TRUE
11/9/2023,2,12,28,6.2,4,9,11,,,TRUE
11/9/2023,2,13,28,6.2,3,5,5,,,TRUE
11/9/2023,2,14,28,6.2,4,7,13,,,TRUE
11/9/2023,2,15,28,6.2,4,13,19,,,TRUE
11/9/2023,2,16,28,6.2,4,14,20,,,TRUE
11/9/2023,2,17,28,6.2,3,3,8,,,TRUE
11/9/2023,2,18,28,6.2,3,7,10,,,TRUE
11/9/2023,2,19,28,6.2,4,6,10,,,TRUE
11/9/2023,2,20,28,6.2,4,9,14,,,TRUE
11/9/2023,2,21,28,6.2,4,3,8,,,TRUE
11/9/2023,2,22,28,6.2,4,12,20,,,TRUE
11/9/2023,2,23,28,6.2,3,7,12,,,TRUE
11/9/2023,2,24,28,6.2,4,5,8,,,TRUE
11/9/2023,2,25,28,6.2,3,5,9,,,TRUE
11/9/2023,2,26,28,6.2,3,4,7,,,TRUE
11/9/2023,2,27,28,6.2,4,6,11,,,TRUE
11/9/2023,2,28,28,6.2,4,6,10,,,TRUE
11/9/2023,2,29,28,6.2,4,8,15,,,TRUE
11/9/2023,2,30,28,6.2,4,3,6,,,TRUE
11/9/2023,2,31,28,6.2,4,5,6,,,TRUE
11/9/2023,2,32,28,6.2,3,8,16,,,TRUE
11/9/2023,2,33,28,6.2,3,6,10,,,TRUE
11/9/2023,2,34,28,6.2,4,3,8,,,TRUE
11/9/2023,2,35,28,6.2,3,4,9,,,TRUE
11/9/2023,2,36,28,6.2,4,7,13,,,TRUE
11/9/2023,2,37,28,6.2,4,2,5,,,TRUE
11/9/2023,2,38,28,6.2,3,7,9,,,TRUE
11/9/2023,2,39,28,6.2,4,5,10,,,TRUE
11/9/2023,2,40,28,6.2,4,6,14,,,TRUE
12/9/2023,1,1,11,8.1,4,8,20,,,TRUE
12/9/2023,1,2,11,8.1,4,4,15,,,TRUE
12/9/2023,1,3,11,8.1,4,5,8,,,TRUE
12/9/2023,1,4,11,8.1,4,11,18,,,TRUE
12/9/2023,1,5,11,8.1,4,7,14,,,TRUE
12/9/2023,1,6,11,8.1,4,8,18,,,TRUE
12/9/2023,1,7,11,8.1,5,13,26,,,TRUE
12/9/2023,1,8,11,8.1,4,10,19,,,TRUE
12/9/2023,1,9,11,8.1,4,10,19,,,TRUE
12/9/2023,1,10,11,8.1,4,7,16,,,TRUE
12/9/2023,1,11,11,8.1,3,4,11,,,TRUE
12/9/2023,1,12,11,8.1,4,6,17,,,TRUE
12/9/2023,1,13,11,8.1,4,7,15,,,TRUE
12/9/2023,1,14,11,8.1,4,10,18,,,TRUE
12/9/2023,1,15,11,8.1,5,12,26,,,TRUE
12/9/2023,1,16,11,8.1,5,10,23,,,TRUE
12/9/2023,1,17,11,8.1,4,11,17,,,TRUE
12/9/2023,1,18,11,8.1,4,3,11,,,TRUE
12/9/2023,1,19,11,8.1,4,4,13,,,TRUE
12/9/2023,1,20,11,8.1,4,8,20,,,TRUE
12/9/2023,1,21,11,8.1,3,3,15,,,TRUE
12/9/2023,1,22,11,8.1,4,10,20,,,TRUE
12/9/2023,1,23,11,8.1,4,10,24,,,TRUE
12/9/2023,1,24,11,8.1,4,7,17,,,TRUE
12/9/2023,1,25,11,8.1,4,8,18,,,TRUE
12/9/2023,1,26,11,8.1,4,5,13,,,TRUE
12/9/2023,1,27,11,8.1,4,2,9,,,TRUE
12/9/2023,1,28,11,8.1,4,10,18,,,TRUE
12/9/2023,1,29,11,8.1,5,4,13,,,TRUE
12/9/2023,1,30,11,8.1,4,6,18,,,TRUE
12/9/2023,1,31,11,8.1,5,10,24,,,TRUE
12/9/2023,1,32,11,8.1,4,11,20,,,TRUE
12/9/2023,1,33,11,8.1,4,13,26,,,TRUE
12/9/2023,1,34,11,8.1,4,10,22,,,TRUE
12/9/2023,1,35,11,8.1,5,7,17,,,TRUE
12/9/2023,1,36,11,8.1,4,4,11,,,TRUE
12/9/2023,1,37,11,8.1,5,7,13,,,TRUE
12/9/2023,1,38,11,8.1,5,9,18,,,TRUE
12/9/2023,1,39,11,8.1,4,7,14,,,TRUE
12/9/2023,1,40,11,8.1,4,7,19,,,TRUE
12/9/2023,2,1,28,6,3,3,8,,,TRUE
12/9/2023,2,2,28,6,3,3,11,,,TRUE
12/9/2023,2,3,28,6,4,6,16,,,TRUE
12/9/2023,2,4,28,6,3,9,17,,,TRUE
12/9/2023,2,5,28,6,4,5,4,,,TRUE
12/9/2023,2,6,28,6,4,8,18,,,TRUE
12/9/2023,2,7,28,6,3,9,18,,,TRUE
12/9/2023,2,8,28,6,4,15,25,,,TRUE
12/9/2023,2,9,28,6,3,4,7,,,TRUE
12/9/2023,2,10,28,6,3,4,10,,,TRUE
12/9/2023,2,11,28,6,4,5,8,,,TRUE
12/9/2023,2,12,28,6,4,9,17,,,TRUE
12/9/2023,2,13,28,6,3,4,9,,,TRUE
12/9/2023,2,14,28,6,4,7,14,,,TRUE
12/9/2023,2,15,28,6,4,12,20,,,TRUE
12/9/2023,2,16,28,6,4,13,22,,,TRUE
12/9/2023,2,17,28,6,3,3,8,,,TRUE
12/9/2023,2,18,28,6,3,8,11,,,TRUE
12/9/2023,2,19,28,6,4,8,12,,,TRUE
12/9/2023,2,20,28,6,4,7,17,,,TRUE
12/9/2023,2,21,28,6,4,5,8,,,TRUE
12/9/2023,2,22,28,6,4,11,21,,,TRUE
12/9/2023,2,23,28,6,3,4,11,,,TRUE
12/9/2023,2,24,28,6,4,6,11,,,TRUE
12/9/2023,2,25,28,6,3,4,12,,,TRUE
12/9/2023,2,26,28,6,3,2,7,,,TRUE
12/9/2023,2,27,28,6,4,4,12,,,TRUE
12/9/2023,2,28,28,6,4,6,10,,,TRUE
12/9/2023,2,29,28,6,4,7,13,,,TRUE
12/9/2023,2,30,28,6,4,5,5,,,TRUE
12/9/2023,2,31,28,6,4,4,11,,,TRUE
12/9/2023,2,32,28,6,3,10,16,,,TRUE
12/9/2023,2,33,28,6,3,9,12,,,TRUE
12/9/2023,2,34,28,6,4,3,8,,,TRUE
12/9/2023,2,35,28,6,3,4,11,,,TRUE
12/9/2023,2,36,28,6,4,4,13,,,TRUE
12/9/2023,2,37,28,6,4,5,8,,,TRUE
12/9/2023,2,38,28,6,3,9,11,,,TRUE
12/9/2023,2,39,28,6,4,9,10,,,TRUE
12/9/2023,2,40,28,6,4,5,12,,,TRUE
13/9/2023,1,1,33,8.3,4,9,18,,,TRUE
13/9/2023,1,2,33,8.3,4,7,13,,,TRUE
13/9/2023,1,3,33,8.3,4,4,9,,,TRUE
13/9/2023,1,4,33,8.3,4,9,19,,,TRUE
13/9/2023,1,5,33,8.3,4,9,15,,,TRUE
13/9/2023,1,6,33,8.3,4,11,22,,,TRUE
13/9/2023,1,7,33,8.3,5,14,26,,,TRUE
13/9/2023,1,8,33,8.3,4,11,19,,,TRUE
13/9/2023,1,9,33,8.3,4,11,19,,,TRUE
13/9/2023,1,10,33,8.3,4,10,16,,,TRUE
13/9/2023,1,11,33,8.3,3,7,10,,,TRUE
13/9/2023,1,12,33,8.3,4,10,21,,,TRUE
13/9/2023,1,13,33,8.3,4,9,17,,,TRUE
13/9/2023,1,14,33,8.3,4,11,23,,,TRUE
13/9/2023,1,15,33,8.3,5,13,28,,,TRUE
13/9/2023,1,16,33,8.3,5,10,22,,,TRUE
13/9/2023,1,17,33,8.3,4,9,17,,,TRUE
13/9/2023,1,18,33,8.3,4,5,13,,,TRUE
13/9/2023,1,19,33,8.3,4,7,15,,,TRUE
13/9/2023,1,20,33,8.3,4,10,23,,,TRUE
13/9/2023,1,21,33,8.3,3,8,16,,,TRUE
13/9/2023,1,22,33,8.3,4,12,21,,,TRUE
13/9/2023,1,23,33,8.3,4,11,24,,,TRUE
13/9/2023,1,24,33,8.3,4,10,18,,,TRUE
13/9/2023,1,25,33,8.3,4,11,17,,,TRUE
13/9/2023,1,26,33,8.3,4,5,14,,,TRUE
13/9/2023,1,27,33,8.3,4,6,13,,,TRUE
13/9/2023,1,28,33,8.3,4,10,21,,,TRUE
13/9/2023,1,29,33,8.3,5,5,10,,,TRUE
13/9/2023,1,30,33,8.3,4,8,19,,,TRUE
13/9/2023,1,31,33,8.3,5,13,24,,,TRUE
13/9/2023,1,32,33,8.3,4,11,20,,,TRUE
13/9/2023,1,33,33,8.3,4,16,26,,,TRUE
13/9/2023,1,34,33,8.3,4,12,23,,,TRUE
13/9/2023,1,35,33,8.3,5,10,18,,,TRUE
13/9/2023,1,36,33,8.3,4,4,13,,,TRUE
13/9/2023,1,37,33,8.3,5,6,13,,,TRUE
13/9/2023,1,38,33,8.3,5,12,19,,,TRUE
13/9/2023,1,39,33,8.3,4,10,15,,,TRUE
13/9/2023,1,40,33,8.3,4,9,22,,,TRUE
13/9/2023,2,1,14,6.1,3,6,13,,,TRUE
13/9/2023,2,2,14,6.1,3,6,12,,,TRUE
13/9/2023,2,3,14,6.1,4,7,16,,,TRUE
13/9/2023,2,4,14,6.1,4,9,20,,,TRUE
13/9/2023,2,5,14,6.1,4,4,8,,,TRUE
13/9/2023,2,6,14,6.1,4,11,20,,,TRUE
13/9/2023,2,7,14,6.1,3,12,20,,,TRUE
13/9/2023,2,8,14,6.1,4,14,28,,,TRUE
13/9/2023,2,9,14,6.1,3,4,10,,,TRUE
13/9/2023,2,10,14,6.1,3,3,10,,,TRUE
13/9/2023,2,11,14,6.1,4,4,13,,,TRUE
13/9/2023,2,12,14,6.1,4,6,15,,,TRUE
13/9/2023,2,13,14,6.1,3,4,9,,,TRUE
13/9/2023,2,14,14,6.1,4,11,17,,,TRUE
13/9/2023,2,15,14,6.1,4,12,20,,,TRUE
13/9/2023,2,16,14,6.1,4,15,24,,,TRUE
13/9/2023,2,17,14,6.1,3,3,10,,,TRUE
13/9/2023,2,18,14,6.1,3,4,13,,,TRUE
13/9/2023,2,19,14,6.1,4,7,13,,,TRUE
13/9/2023,2,20,14,6.1,4,8,17,,,TRUE
13/9/2023,2,21,14,6.1,4,3,11,,,TRUE
13/9/2023,2,22,14,6.1,4,14,21,,,TRUE
13/9/2023,2,23,14,6.1,3,6,14,,,TRUE
13/9/2023,2,24,14,6.1,4,6,11,,,TRUE
13/9/2023,2,25,14,6.1,3,6,13,,,TRUE
13/9/2023,2,26,14,6.1,3,3,10,,,TRUE
13/9/2023,2,27,14,6.1,4,8,13,,,TRUE
13/9/2023,2,28,14,6.1,4,5,12,,,TRUE
13/9/2023,2,29,14,6.1,4,6,15,,,TRUE
13/9/2023,2,30,14,6.1,4,4,8,,,TRUE
13/9/2023,2,31,14,6.1,4,4,12,,,TRUE
13/9/2023,2,32,14,6.1,3,9,18,,,TRUE
13/9/2023,2,33,14,6.1,3,4,15,,,TRUE
13/9/2023,2,34,14,6.1,4,4,10,,,TRUE
13/9/2023,2,35,14,6.1,3,6,11,,,TRUE
13/9/2023,2,36,14,6.1,4,6,17,,,TRUE
13/9/2023,2,37,14,6.1,4,5,11,,,TRUE
13/9/2023,2,38,14,6.1,3,8,14,,,TRUE
13/9/2023,2,39,14,6.1,4,5,11,,,TRUE
13/9/2023,2,40,14,6.1,4,7,13,,,TRUE
13/9/2023,1,1,21,8,4,10,18,,,TRUE
13/9/2023,1,2,21,8,4,9,17,,,TRUE
13/9/2023,1,3,21,8,4,6,10,,,TRUE
13/9/2023,1,4,21,8,4,11,21,,,TRUE
13/9/2023,1,5,21,8,4,6,14,,,TRUE
13/9/2023,1,6,21,8,4,11,22,,,TRUE
13/9/2023,1,7,21,8,4,18,26,,,TRUE
13/9/2023,1,8,21,8,4,10,19,,,TRUE
13/9/2023,1,9,21,8,4,11,22,,,TRUE
13/9/2023,1,10,21,8,4,9,17,,,TRUE
13/9/2023,1,11,21,8,4,7,12,,,TRUE
13/9/2023,1,12,21,8,4,11,17,,,TRUE
13/9/2023,1,13,21,8,4,8,19,,,TRUE
13/9/2023,1,14,21,8,4,12,22,,,TRUE
13/9/2023,1,15,21,8,4,15,27,,,TRUE
13/9/2023,1,16,21,8,4,14,22,,,TRUE
13/9/2023,1,17,21,8,4,9,18,,,TRUE
13/9/2023,1,18,21,8,4,8,11,,,TRUE
13/9/2023,1,19,21,8,4,8,14,,,TRUE
13/9/2023,1,20,21,8,4,12,20,,,TRUE
13/9/2023,1,21,21,8,4,9,18,,,TRUE
13/9/2023,1,22,21,8,4,10,22,,,TRUE
13/9/2023,1,23,21,8,4,16,24,,,TRUE
13/9/2023,1,24,21,8,4,9,18,,,TRUE
13/9/2023,1,25,21,8,4,10,17,,,TRUE
13/9/2023,1,26,21,8,4,8,16,,,TRUE
13/9/2023,1,27,21,8,4,5,12,,,TRUE
13/9/2023,1,28,21,8,4,11,21,,,TRUE
13/9/2023,1,29,21,8,4,8,10,,,TRUE
13/9/2023,1,30,21,8,4,11,19,,,TRUE
13/9/2023,1,31,21,8,4,14,23,,,TRUE
13/9/2023,1,32,21,8,4,12,20,,,TRUE
13/9/2023,1,33,21,8,4,17,25,,,TRUE
13/9/2023,1,34,21,8,4,14,22,,,TRUE
13/9/2023,1,35,21,8,4,12,17,,,TRUE
14/9/2023,1,36,21,8,4,6,11,,,TRUE
14/9/2023,1,37,21,8,4,7,15,,,TRUE
14/9/2023,1,38,21,8,4,13,18,,,TRUE
14/9/2023,1,39,21,8,4,9,16,,,TRUE
14/9/2023,1,40,21,8,4,12,21,,,TRUE
14/9/2023,2,1,24,6.1,3,3,13,,,TRUE
14/9/2023,2,2,24,6.1,3,5,14,,,TRUE
14/9/2023,2,3,24,6.1,4,8,17,,,TRUE
14/9/2023,2,4,24,6.1,4,11,20,,,TRUE
14/9/2023,2,5,24,6.1,4,4,9,,,TRUE
14/9/2023,2,6,24,6.1,4,11,19,,,TRUE
14/9/2023,2,7,24,6.1,3,9,21,,,TRUE
14/9/2023,2,8,24,6.1,4,14,30,,,TRUE
14/9/2023,2,9,24,6.1,3,5,11,,,TRUE
14/9/2023,2,10,24,6.1,3,6,12,,,TRUE
14/9/2023,2,11,24,6.1,4,4,15,,,TRUE
14/9/2023,2,12,24,6.1,4,7,17,,,TRUE
14/9/2023,2,13,24,6.1,3,3,11,,,TRUE
14/9/2023,2,14,24,6.1,4,7,18,,,TRUE
14/9/2023,2,15,24,6.1,4,12,24,,,TRUE
14/9/2023,2,16,24,6.1,4,14,24,,,TRUE
14/9/2023,2,17,24,6.1,3,4,13,,,TRUE
14/9/2023,2,18,24,6.1,3,7,14,,,TRUE
14/9/2023,2,19,24,6.1,4,8,15,,,TRUE
14/9/2023,2,20,24,6.1,4,9,19,,,TRUE
14/9/2023,2,21,24,6.1,4,6,12,,,TRUE
14/9/2023,2,22,24,6.1,4,13,23,,,TRUE
14/9/2023,2,23,24,6.1,4,6,16,,,TRUE
14/9/2023,2,24,24,6.1,4,6,15,,,TRUE
14/9/2023,2,25,24,6.1,3,5,15,,,TRUE
14/9/2023,2,26,24,6.1,3,5,11,,,TRUE
14/9/2023,2,27,24,6.1,4,7,13,,,TRUE
14/9/2023,2,28,24,6.1,4,5,14,,,TRUE
14/9/2023,2,29,24,6.1,4,8,14,,,TRUE
14/9/2023,2,30,24,6.1,4,4,12,,,TRUE
14/9/2023,2,31,24,6.1,4,5,13,,,TRUE
14/9/2023,2,32,24,6.1,3,9,21,,,TRUE
14/9/2023,2,33,24,6.1,3,7,16,,,TRUE
14/9/2023,2,34,24,6.1,4,5,11,,,TRUE
14/9/2023,2,35,24,6.1,3,5,14,,,TRUE
14/9/2023,2,36,24,6.1,4,8,17,,,TRUE
14/9/2023,2,37,24,6.1,4,5,11,,,TRUE
14/9/2023,2,38,24,6.1,3,5,12,,,TRUE
14/9/2023,2,39,24,6.1,4,5,14,,,TRUE
14/9/2023,2,40,24,6.1,4,7,16,,,TRUE
15/9/2023,1,1,114.53,7.44,4,14,19,,,TRUE
15/9/2023,1,2,114.53,7.44,4,10,16,,,TRUE
15/9/2023,1,3,114.53,7.44,4,7,12,,,TRUE
15/9/2023,1,4,114.53,7.44,4,15,22,,,TRUE
15/9/2023,1,5,114.53,7.44,4,9,15,,,TRUE
15/9/2023,1,6,114.53,7.44,4,14,21,,,TRUE
15/9/2023,1,7,114.53,7.44,5,18,29,,,TRUE
15/9/2023,1,8,114.53,7.44,4,13,21,,,TRUE
15/9/2023,1,9,114.53,7.44,4,14,24,,,TRUE
15/9/2023,1,10,114.53,7.44,4,12,19,,,TRUE
15/9/2023,1,11,114.53,7.44,3,8,13,,,TRUE
15/9/2023,1,12,114.53,7.44,4,15,20,,,TRUE
15/9/2023,1,13,114.53,7.44,4,9,18,,,TRUE
15/9/2023,1,14,114.53,7.44,4,13,23,,,TRUE
15/9/2023,1,15,114.53,7.44,5,17,29,,,TRUE
15/9/2023,1,16,114.53,7.44,5,13,26,,,TRUE
15/9/2023,1,17,114.53,7.44,4,11,20,,,TRUE
15/9/2023,1,18,114.53,7.44,4,9,14,,,TRUE
15/9/2023,1,19,114.53,7.44,4,9,14,,,TRUE
15/9/2023,1,20,114.53,7.44,4,14,21,,,TRUE
15/9/2023,1,21,114.53,7.44,4,11,19,,,TRUE
15/9/2023,1,22,114.53,7.44,4,15,24,,,TRUE
15/9/2023,1,23,114.53,7.44,4,13,26,,,TRUE
15/9/2023,1,24,114.53,7.44,5,12,20,,,TRUE
15/9/2023,1,25,114.53,7.44,4,12,20,,,TRUE
15/9/2023,1,26,114.53,7.44,4,9,16,,,TRUE
15/9/2023,1,27,114.53,7.44,4,9,14,,,TRUE
15/9/2023,1,28,114.53,7.44,4,13,22,,,TRUE
15/9/2023,1,29,114.53,7.44,5,8,13,,,TRUE
15/9/2023,1,30,114.53,7.44,4,12,20,,,TRUE
15/9/2023,1,31,114.53,7.44,5,17,25,,,TRUE
15/9/2023,1,32,114.53,7.44,4,13,23,,,TRUE
15/9/2023,1,33,114.53,7.44,4,17,27,,,TRUE
15/9/2023,1,34,114.53,7.44,4,15,24,,,TRUE
15/9/2023,1,35,114.53,7.44,5,13,19,,,TRUE
15/9/2023,1,36,114.53,7.44,4,8,14,,,TRUE
15/9/2023,1,37,114.53,7.44,5,10,15,,,TRUE
15/9/2023,1,38,114.53,7.44,5,13,21,,,TRUE
15/9/2023,1,39,114.53,7.44,4,11,19,,,TRUE
15/9/2023,1,40,114.53,7.44,4,14,25,,,TRUE
15/9/2023,2,1,14,6.6,3,8,15,,,TRUE
15/9/2023,2,2,14,6.6,3,10,15,,,TRUE
15/9/2023,2,3,14,6.6,3,12,19,,,TRUE
15/9/2023,2,4,14,6.6,3,11,22,,,TRUE
15/9/2023,2,5,14,6.6,3,6,11,,,TRUE
15/9/2023,2,6,14,6.6,3,11,21,,,TRUE
15/9/2023,2,7,14,6.6,3,13,23,,,TRUE
15/9/2023,2,8,14,6.6,3,18,29,,,TRUE
15/9/2023,2,9,14,6.6,3,5,12,,,TRUE
15/9/2023,2,10,14,6.6,3,6,12,,,TRUE
15/9/2023,2,11,14,6.6,3,8,18,,,TRUE
15/9/2023,2,12,14,6.6,3,10,18,,,TRUE
15/9/2023,2,13,14,6.6,3,7,14,,,TRUE
15/9/2023,2,14,14,6.6,3,12,18,,,TRUE
15/9/2023,2,15,14,6.6,3,15,25,,,TRUE
15/9/2023,2,16,14,6.6,3,14,27,,,TRUE
15/9/2023,2,17,14,6.6,3,5,13,,,TRUE
15/9/2023,2,18,14,6.6,3,8,14,,,TRUE
15/9/2023,2,19,14,6.6,3,8,18,,,TRUE
15/9/2023,2,20,14,6.6,3,9,21,,,TRUE
15/9/2023,2,21,14,6.6,3,7,15,,,TRUE
15/9/2023,2,22,14,6.6,3,15,23,,,TRUE
15/9/2023,2,23,14,6.6,3,9,14,,,TRUE
15/9/2023,2,24,14,6.6,3,8,13,,,TRUE
15/9/2023,2,25,14,6.6,3,6,16,,,TRUE
15/9/2023,2,26,14,6.6,3,5,14,,,TRUE
15/9/2023,2,27,14,6.6,3,8,14,,,TRUE
15/9/2023,2,28,14,6.6,3,8,17,,,TRUE
15/9/2023,2,29,14,6.6,3,10,18,,,TRUE
15/9/2023,2,30,14,6.6,3,6,13,,,TRUE
15/9/2023,2,31,14,6.6,3,6,14,,,TRUE
15/9/2023,2,32,14,6.6,3,12,21,,,TRUE
15/9/2023,2,33,14,6.6,3,10,15,,,TRUE
15/9/2023,2,34,14,6.6,3,8,13,,,TRUE
15/9/2023,2,35,14,6.6,3,7,18,,,TRUE
15/9/2023,2,36,14,6.6,3,12,20,,,TRUE
15/9/2023,2,37,14,6.6,3,6,13,,,TRUE
15/9/2023,2,38,14,6.6,3,7,15,,,TRUE
15/9/2023,2,39,14,6.6,3,6,14,,,TRUE
15/9/2023,2,40,14,6.6,3,8,16,,,TRUE
16/9/2023,1,1,13.45,6.3,4,15,21,,,TRUE
16/9/2023,1,2,13.45,6.3,4,12,18,,,TRUE
16/9/2023,1,3,13.45,6.3,4,9,13,,,TRUE
16/9/2023,1,4,13.45,6.3,4,17,24,,,TRUE
16/9/2023,1,5,13.45,6.3,4,11,17,,,TRUE
16/9/2023,1,6,13.45,6.3,4,15,23,,,TRUE
16/9/2023,1,7,13.45,6.3,5,19,31,,,TRUE
16/9/2023,1,8,13.45,6.3,4,15,23,,,TRUE
16/9/2023,1,9,13.45,6.3,4,16,25,,,TRUE
16/9/2023,1,10,13.45,6.3,4,13,21,,,TRUE
16/9/2023,1,11,13.45,6.3,4,9,15,,,TRUE
16/9/2023,1,12,13.45,6.3,4,16,21,,,TRUE
16/9/2023,1,13,13.45,6.3,4,11,19,,,TRUE
16/9/2023,1,14,13.45,6.3,4,15,25,,,TRUE
16/9/2023,1,15,13.45,6.3,5,18,30,,,TRUE
16/9/2023,1,16,13.45,6.3,5,15,27,,,TRUE
16/9/2023,1,17,13.45,6.3,4,13,21,,,TRUE
16/9/2023,1,18,13.45,6.3,4,10,15,,,TRUE
16/9/2023,1,19,13.45,6.3,4,11,16,,,TRUE
16/9/2023,1,20,13.45,6.3,4,16,23,,,TRUE
16/9/2023,1,21,13.45,6.3,4,13,21,,,TRUE
16/9/2023,1,22,13.45,6.3,4,16,25,,,TRUE
16/9/2023,1,23,13.45,6.3,4,15,27,,,TRUE
16/9/2023,1,24,13.45,6.3,5,14,21,,,TRUE
16/9/2023,1,25,13.45,6.3,4,13,21,,,TRUE
16/9/2023,1,26,13.45,6.3,4,11,18,,,TRUE
16/9/2023,1,27,13.45,6.3,4,10,16,,,TRUE
16/9/2023,1,28,13.45,6.3,4,15,23,,,TRUE
16/9/2023,1,29,13.45,6.3,5,10,14,,,TRUE
16/9/2023,1,30,13.45,6.3,4,14,22,,,TRUE
16/9/2023,1,31,13.45,6.3,5,18,27,,,TRUE
16/9/2023,1,32,13.45,6.3,4,15,25,,,TRUE
16/9/2023,1,33,13.45,6.3,4,18,28,,,TRUE
16/9/2023,1,34,13.45,6.3,4,16,26,,,TRUE
16/9/2023,1,35,13.45,6.3,5,14,21,,,TRUE
16/9/2023,1,36,13.45,6.3,4,9,16,,,TRUE
16/9/2023,1,37,13.45,6.3,5,11,17,,,TRUE
16/9/2023,1,38,13.45,6.3,5,15,23,,,TRUE
16/9/2023,1,39,13.45,6.3,4,13,20,,,TRUE
16/9/2023,1,40,13.45,6.3,4,16,26,,,TRUE
16/9/2023,2,1,18,6,3,9,16,,,TRUE
16/9/2023,2,2,18,6,3,11,17,,,TRUE
16/9/2023,2,3,18,6,4,13,20,,,TRUE
16/9/2023,2,4,18,6,4,13,23,,,TRUE
16/9/2023,2,5,18,6,4,7,13,,,TRUE
16/9/2023,2,6,18,6,4,13,23,,,TRUE
16/9/2023,2,7,18,6,4,14,24,,,TRUE
16/9/2023,2,8,18,6,4,19,31,,,TRUE
16/9/2023,2,9,18,6,3,7,14,,,TRUE
16/9/2023,2,10,18,6,3,8,14,,,TRUE
16/9/2023,2,11,18,6,4,10,19,,,TRUE
16/9/2023,2,12,18,6,4,12,20,,,TRUE
16/9/2023,2,13,18,6,3,8,16,,,TRUE
16/9/2023,2,14,18,6,4,13,20,,,TRUE
16/9/2023,2,15,18,6,4,16,26,,,TRUE
16/9/2023,2,16,18,6,4,16,28,,,TRUE
16/9/2023,2,17,18,6,3,6,14,,,TRUE
16/9/2023,2,18,18,6,3,9,16,,,TRUE
16/9/2023,2,19,18,6,4,9,20,,,TRUE
16/9/2023,2,20,18,6,4,11,22,,,TRUE
16/9/2023,2,21,18,6,4,9,16,,,TRUE
16/9/2023,2,22,18,6,4,17,25,,,TRUE
16/9/2023,2,23,18,6,4,10,16,,,TRUE
